attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,attr_87,attr_88,attr_89,attr_90,attr_91,attr_92,attr_93,attr_94,attr_95,attr_96,attr_97,attr_98,attr_99,class
83.889,76.944,77.5,79.444,89.444,57.222,46.111,39.444,35.556,32.778,30.556,63.333,69.444,75,80.833,85,88.056,89.722,83.056,43.056,36.389,32.778,55,63.056,73.889,85.833,90.556,92.222,92.5,91.111,76.111,46.944,38.333,51.389,60,85.556,95,96.111,96.667,96.389,95.278,94.722,90.556,47.5,48.056,63.056,91.389,95.278,96.111,95.556,95.833,95.278,94.722,93.333,85.833,44.722,62.222,92.222,95,96.111,95.278,95,95.833,94.444,93.611,90.833,39.444,61.667,91.389,94.444,95.278,95,94.167,95.278,93.611,94.444,92.778,35,44.167,90.278,94.167,95,94.444,94.444,94.722,93.889,93.056,90,30.278,34.722,51.389,90.833,94.167,95,96.111,95.833,95,93.333,74.167,B
80.833,59.167,48.333,42.778,39.167,36.667,34.722,32.778,31.111,29.167,26.944,83.333,64.444,56.944,48.611,45,41.944,39.722,37.222,34.722,32.778,29.722,66.111,90,77.5,60.556,51.667,46.389,43.889,41.111,38.056,35.833,32.778,58.333,67.222,77.778,91.111,90,56.944,47.222,44.167,41.667,38.333,35.278,57.222,64.722,70.833,76.944,83.333,77.222,51.111,47.222,44.444,41.111,37.778,58.333,66.111,73.889,79.722,86.944,71.667,58.056,51.944,48.056,45,41.111,63.889,87.778,94.444,95.556,95.556,94.444,86.667,58.056,53.333,49.167,44.722,86.389,91.944,64.722,62.5,63.056,64.444,92.5,66.667,58.889,54.167,49.167,77.5,53.056,52.5,53.056,54.167,56.389,63.889,90,63.611,61.667,59.167,C
63.333,46.389,44.167,41.667,40.556,38.611,37.5,35.278,32.778,30,27.222,45,60,52.778,49.722,47.778,44.722,42.778,40,36.667,31.667,28.056,40.278,46.389,59.722,54.444,53.333,51.111,48.611,46.944,43.889,38.611,32.5,37.5,42.5,56.111,59.167,58.056,56.667,55.556,54.444,53.333,50.833,43.333,35.833,40.556,44.167,74.444,62.5,63.333,63.056,65,70.556,94.167,90,34.722,37.5,41.111,44.167,83.611,67.778,68.056,71.111,76.667,89.722,92.778,33.333,34.444,37.222,40.278,43.333,72.5,70.556,73.611,77.222,84.167,90,31.389,32.5,34.444,37.5,40.556,41.944,59.167,80.556,78.333,82.778,87.5,28.889,29.722,32.222,34.167,36.111,38.611,41.389,52.778,89.167,83.333,86.389,D
91.667,95.556,96.111,95.833,95.833,94.722,93.333,86.389,55.278,49.167,43.611,91.944,95.278,95.556,95.556,96.111,95.833,94.722,95.278,96.111,94.722,92.778,63.333,92.222,95,96.111,96.111,95.833,95,95.833,95,94.722,93.889,53.056,62.222,91.111,95,96.111,96.389,96.389,96.667,96.944,94.722,89.722,51.944,59.722,67.5,78.333,91.944,95,94.444,87.222,77.5,68.611,58.889,50.278,59.444,67.778,79.167,91.667,93.889,91.944,83.889,73.333,64.722,56.667,47.778,61.944,84.722,93.333,95,96.111,95.833,94.167,88.889,67.778,54.722,42.778,85.278,93.056,94.722,94.444,94.722,93.889,95.278,93.333,88.889,55.833,29.444,50.556,90.833,93.611,95,93.611,93.611,95,94.722,91.667,62.5,E
36.667,48.611,85.833,94.444,96.111,96.667,96.667,95.556,93.333,60.833,37.222,56.667,91.667,94.444,96.667,96.667,95.833,95.278,90,72.778,60.278,44.722,91.389,95.833,96.389,96.944,96.667,96.111,93.889,80.556,68.333,59.444,50.556,92.222,95.556,96.111,96.389,95.278,93.333,88.056,80,68.056,61.389,53.333,92.222,95,96.111,96.111,93.333,85.278,80,74.444,69.722,64.444,57.5,92.5,95.278,96.111,96.111,94.167,87.5,79.722,76.944,73.056,69.722,64.722,93.889,96.111,97.222,97.778,97.778,98.333,97.222,97.778,96.667,96.111,95,90.278,95.278,96.667,96.944,97.5,96.667,97.222,96.944,95.833,94.444,90,46.667,89.444,95.278,95.556,95.556,96.111,96.111,95.833,93.889,85,40.833,F
73.333,58.056,52.222,48.611,46.389,44.722,42.222,40,36.389,31.944,28.333,81.667,65,60,56.389,54.167,51.111,50.278,48.056,45,38.333,31.111,51.111,66.111,62.778,60.556,58.333,56.667,55.278,55,56.944,78.333,44.722,45.556,82.222,66.667,65.833,63.611,63.611,63.056,64.722,70.833,87.778,60,41.944,74.444,71.111,69.722,69.722,69.167,69.444,73.056,93.611,91.944,74.444,39.722,44.167,80.833,73.611,73.333,73.333,74.722,89.444,94.722,95,94.722,36.389,38.333,56.111,76.667,74.722,75.833,78.056,94.444,94.167,93.889,93.889,32.222,35,39.722,74.167,76.944,78.889,82.778,89.444,94.167,94.167,91.389,29.167,32.222,34.722,38.056,53.333,89.444,84.444,89.167,91.944,92.778,74.167,G
30.278,32.778,36.111,39.167,44.444,57.778,91.667,95.278,95.556,95.833,95,33.889,38.056,41.944,54.444,91.389,95.278,95.556,96.389,96.389,96.111,95,37.778,43.611,81.667,93.611,96.667,96.389,96.389,95.278,95.833,94.722,89.167,45.278,75,93.889,95.833,96.111,97.222,96.389,95.833,93.889,84.722,58.056,85.556,94.722,96.667,96.667,96.944,96.389,96.111,94.722,86.389,61.944,55.278,92.222,95.833,96.667,96.389,96.111,80.278,70.278,81.389,89.167,61.111,53.611,86.389,94.167,87.5,60.278,59.722,61.111,64.167,68.611,88.333,60,51.389,39.167,44.444,48.611,51.389,53.056,55.556,58.333,63.056,89.167,77.778,49.722,32.5,37.222,41.944,43.611,45.833,49.167,51.389,55,83.056,86.667,48.056,H
71.667,56.111,50.278,46.111,43.889,42.5,39.722,38.056,35.556,33.056,28.333,67.5,61.111,56.111,51.944,49.444,48.333,45.556,43.611,40.833,37.5,32.778,67.778,64.722,60.556,57.778,55.278,53.889,51.389,50,48.333,44.722,39.167,88.333,91.389,65.833,64.167,61.944,60.278,57.5,56.111,54.444,53.333,50.556,93.333,96.111,97.222,97.778,97.5,98.056,97.5,97.222,95.833,88.611,56.111,90.278,91.111,77.778,63.333,60.833,58.333,55.556,52.778,50.556,47.778,42.222,88.056,84.722,61.389,57.5,54.167,52.5,48.611,47.222,43.611,40.833,36.389,90,81.944,56.944,53.889,50.278,48.056,44.444,42.778,39.167,36.111,32.5,88.333,61.667,51.667,48.333,45.556,43.889,41.111,38.889,36.111,33.056,28.889,I
39.722,51.944,81.944,53.889,46.389,42.5,40,37.222,35.556,32.778,30,45,53.611,63.611,86.667,56.389,50.556,46.667,43.333,41.111,37.778,33.889,47.5,55,61.667,70,76.389,86.944,55.278,49.722,45.833,41.667,37.778,50,56.944,62.778,68.333,74.444,78.056,83.333,65.278,54.167,49.167,43.333,51.389,58.611,64.444,70,75,78.611,81.944,83.889,87.222,87.5,71.111,55.833,63.611,68.889,73.333,76.667,79.444,81.667,83.889,85.556,87.222,88.056,85,79.722,95,95.278,95.833,94.722,88.889,87.5,87.778,87.5,85.556,92.5,94.167,96.389,68.611,73.889,96.111,94.722,91.667,90.833,87.778,75,45.833,50.556,53.611,56.389,63.611,90.278,94.444,92.5,89.444,49.167,39.167,J
31.389,39.444,47.222,76.667,93.611,95.833,96.111,96.111,94.444,85.833,48.611,35.556,60,92.5,95.833,96.667,96.944,97.5,97.222,96.944,95.278,89.722,52.778,80.556,93.333,95.833,97.222,96.944,96.667,97.222,96.944,96.111,93.333,60.278,88.056,93.889,96.111,96.389,95.278,95.556,96.944,95.833,95.556,93.889,90,93.889,95.278,95.556,96.667,95,95.833,95.556,95.556,94.722,92.5,91.667,94.722,95.556,94.722,95.278,96.111,94.722,95.556,95.278,94.722,91.667,91.667,95,95.833,95.278,95.833,96.389,95,96.111,95.556,93.889,89.444,92.222,95.278,96.389,96.667,96.389,96.389,96.944,96.111,95,90.833,45.833,56.944,92.5,95.278,96.389,96.389,96.389,96.389,94.722,89.167,43.333,35.556,A
92.778,71.944,72.5,92.222,88.056,51.944,43.056,38.333,34.444,31.944,29.722,57.222,63.889,68.333,72.5,75.556,78.056,86.944,48.889,40.278,35.833,33.056,50.556,57.778,63.333,69.444,75,79.167,81.944,85.556,72.5,41.111,35,46.667,53.889,59.722,67.778,75.278,81.667,85.278,87.5,87.5,81.667,40,45.556,51.944,58.056,75,86.944,94.722,96.389,96.389,95.556,93.056,70.833,41.667,48.056,55.833,88.889,94.722,96.111,96.389,96.667,96.111,94.167,88.333,37.778,43.889,52.778,90.278,93.889,94.444,95,95,95.556,95,92.778,34.722,38.889,50.556,90.556,94.444,93.889,93.889,93.611,93.889,93.056,77.5,29.722,33.611,38.333,86.111,92.778,94.444,94.167,94.722,93.889,89.444,48.333,B
30,40.278,52.222,90.278,95,96.111,95.278,93.333,89.444,45.833,35.833,36.389,76.944,93.889,96.111,96.389,95.833,95,93.611,93.611,80,42.5,56.944,90.556,94.444,96.111,94.722,92.778,92.5,90.556,91.111,63.611,46.944,58.333,88.889,94.444,94.444,90.556,89.167,88.611,91.111,85.556,61.111,51.111,55.556,65.556,80.556,83.611,85.833,86.389,90.278,86.389,70.833,63.333,55.833,55.278,64.444,71.389,78.611,81.944,85,89.167,79.167,73.056,68.333,61.389,58.056,66.389,72.5,76.667,90.556,91.944,82.778,79.167,76.389,73.333,70.278,65.278,72.222,76.667,93.333,96.111,97.222,97.222,97.222,97.222,96.667,95,92.5,95,94.722,87.5,54.444,52.5,51.389,49.444,48.333,45.556,41.111,C
40,45,46.944,46.944,48.611,50,52.778,57.778,84.167,88.611,50.833,52.778,51.389,52.5,53.056,54.722,57.222,59.444,66.111,85.278,91.389,85.556,65,61.389,58.333,58.333,59.444,61.389,64.444,70,87.5,92.5,87.778,77.5,68.611,67.222,66.111,65.833,66.667,69.444,71.944,76.389,83.056,83.611,47.222,74.167,71.111,70.833,71.389,71.944,72.778,75,77.222,82.5,84.167,40.278,53.611,86.389,74.722,75,75.833,75.556,77.5,79.722,82.5,84.722,36.389,40,83.889,93.611,78.056,79.444,79.444,80.833,82.222,83.889,85,33.056,36.111,40.278,56.389,91.111,86.389,81.944,83.333,84.444,84.444,92.778,30.556,33.056,36.111,40.278,48.333,90.833,95.278,96.389,85.278,95,91.944,D
91.944,95.833,96.944,97.5,97.222,97.5,97.222,96.111,93.889,66.111,44.722,93.333,95.556,96.111,97.5,97.5,98.056,97.222,97.778,96.944,95.556,93.333,91.667,94.444,95.833,96.389,96.944,96.944,96.667,97.222,96.111,95.833,94.167,60.833,90.278,95,96.389,96.944,96.667,97.5,96.667,96.111,93.889,75,51.667,61.667,71.111,81.667,93.611,95.556,95.556,92.5,83.611,72.222,63.611,48.056,58.056,72.222,83.333,92.222,95.278,95.278,94.167,84.444,76.111,62.778,43.333,58.889,90,95,96.389,96.389,97.222,96.389,95.833,93.889,74.444,36.944,63.056,92.222,95,96.389,96.944,96.389,96.944,96.111,94.722,88.889,30.833,34.444,85,93.889,96.111,96.111,96.667,96.111,96.111,94.722,86.667,E
81.389,94.444,96.389,96.667,97.222,96.667,96.667,95,87.222,40.833,33.889,92.5,95.278,96.667,97.222,96.667,97.778,96.667,95.278,91.389,53.333,40.556,92.778,95.833,96.667,96.667,96.667,96.944,96.111,93.889,88.333,56.111,46.667,93.333,95.556,96.389,95.556,95.556,95.833,93.889,91.944,72.778,58.889,51.111,92.5,95.556,95.556,95.556,95,94.444,90.833,82.5,71.389,63.611,55.556,92.5,94.444,96.111,96.389,95.556,95,90.556,78.333,75.278,70.556,65,85,93.889,95.833,95.833,95.833,94.444,81.667,79.444,78.889,78.889,86.667,57.222,92.778,95.833,96.667,96.667,96.667,96.111,85,84.444,85.833,92.5,36.111,75.556,94.167,96.389,97.222,97.222,97.222,97.222,96.667,95,87.222,F
71.111,60.278,53.889,52.5,51.667,53.333,57.5,84.722,46.944,36.944,31.111,72.5,68.611,64.167,62.778,61.944,64.444,68.889,87.222,56.389,46.667,39.722,81.389,73.889,71.111,70,69.444,72.222,76.111,88.611,61.944,54.167,46.111,90.833,76.944,75,75,75,76.667,80,90.556,68.056,62.222,55.556,85,79.167,78.889,79.167,79.444,80.278,81.944,88.333,71.944,69.722,73.611,62.222,93.056,81.667,83.056,83.056,83.889,85,94.444,79.167,95.833,94.444,44.167,87.222,93.889,84.444,85,84.722,95.833,96.389,95,94.722,89.167,38.889,48.611,91.667,85,85.833,86.389,91.111,95.278,94.444,90.833,46.389,34.722,40,80.278,94.167,86.667,87.5,89.722,93.333,77.222,41.944,36.111,G
85,94.722,96.111,96.667,96.667,95.556,93.611,65.833,46.111,33.056,30,92.5,95.556,96.667,96.111,96.111,96.667,96.111,93.889,86.111,43.333,34.167,93.333,96.111,97.222,97.222,96.667,97.222,96.667,94.444,91.667,56.389,41.667,85.278,95,96.111,96.389,96.667,96.389,96.389,95.556,93.333,80,45,41.111,86.944,94.167,96.389,95.833,95.833,95.556,88.889,78.889,85,47.5,37.5,41.667,48.333,89.444,94.444,95.556,96.111,70,71.667,90,63.611,33.056,36.944,40.556,45,47.778,52.222,55.556,58.611,65.278,85,55.278,30.278,33.333,36.111,40,42.778,45.556,48.611,51.944,55,83.056,64.167,27.778,30.278,33.056,35.278,38.056,39.444,42.222,44.722,48.333,52.222,75.556,H
84.444,64.444,54.722,49.444,46.667,43.889,42.5,40.556,37.778,35,31.111,89.444,83.611,62.222,57.222,53.889,51.944,48.889,46.944,43.611,39.722,35.278,90,85.556,66.111,62.5,59.444,57.5,54.722,53.056,50.556,46.944,41.667,88.611,86.667,68.611,65.833,63.889,60.556,60,58.611,56.667,55,53.333,90.278,81.667,80.833,96.667,97.222,96.389,97.222,96.944,96.389,95.833,90.833,89.167,84.167,87.5,92.5,78.056,65.556,62.222,58.056,55,50.833,44.444,88.333,87.222,90,91.667,75.278,60.278,55.833,51.389,48.333,44.167,38.889,88.889,89.444,90.833,91.944,72.778,54.167,50,46.389,42.778,39.444,34.722,61.111,91.944,90.833,90.833,56.389,47.5,44.444,41.667,38.333,35.556,31.667,I
29.167,31.944,35.833,38.056,41.111,46.111,55.833,75.278,85.833,89.167,88.611,32.222,35.833,40.556,42.5,46.667,54.722,61.111,70.833,77.778,82.5,84.167,35.833,41.944,44.722,47.222,55,61.667,65.278,70.833,75.278,79.722,82.222,43.611,51.389,47.778,58.611,61.389,66.111,68.333,71.944,75.833,78.611,78.056,71.389,51.389,54.444,70.556,91.111,80.556,75.833,75.833,77.5,78.889,81.944,53.333,55.278,60.556,68.333,81.389,84.722,82.5,81.111,80.556,78.611,49.167,51.667,58.333,64.167,69.444,81.389,88.611,86.389,85,81.389,55.278,38.889,55,63.056,68.333,78.056,92.222,91.944,89.167,92.222,67.222,38.056,33.333,65.556,71.111,74.167,93.611,94.722,92.222,54.444,41.389,36.111,33.056,30,J
33.611,40.833,52.5,79.167,95,96.111,96.944,96.667,96.111,94.167,75.556,47.222,89.722,95.278,96.944,97.5,97.778,97.5,97.778,97.222,96.111,93.611,75.556,81.667,94.444,95.556,97.222,96.667,96.667,96.944,96.944,96.111,94.722,65.556,88.611,94.444,96.389,97.222,95.833,95.833,96.944,95.833,95.556,94.167,85.278,93.889,95.833,96.389,97.222,96.389,96.111,96.944,96.111,95.278,94.167,91.944,95,96.111,96.667,96.667,96.389,96.111,96.111,95.833,94.167,88.056,91.944,95,96.111,96.667,96.389,96.111,96.667,96.389,95.278,92.222,65.278,89.444,94.444,96.111,96.111,96.111,95.833,96.111,95.833,92.5,56.389,40,50.556,91.667,94.722,96.111,96.389,95.556,95,91.389,46.944,39.167,35,A
83.889,91.667,78.056,53.056,49.722,46.111,44.167,41.944,38.333,35.278,31.111,60,68.611,75.278,90.556,94.444,94.444,90,55.278,45.833,40.833,36.111,56.944,63.333,68.611,73.889,77.222,79.444,82.222,84.444,91.944,85.278,45.833,55.278,60.833,66.111,70.556,74.722,77.778,80.556,83.056,84.167,84.444,88.333,55,60.556,65.556,70.278,75,77.778,80.278,82.778,84.167,85,85.556,55.278,61.944,67.5,71.667,75.833,78.333,81.111,83.611,85,84.722,83.889,58.611,66.389,73.056,77.778,80.833,83.056,84.444,85,85.278,88.889,43.056,67.222,92.5,95.278,96.111,96.667,96.111,95.556,92.778,54.167,41.389,36.389,92.5,95,96.389,96.389,95,87.778,50.556,43.333,38.889,35.833,33.056,B
91.944,93.056,89.167,53.889,46.667,43.889,40.833,36.944,31.944,30,27.778,66.667,75.556,80.278,91.667,89.444,55.833,48.611,43.611,37.5,33.056,30.833,62.5,71.389,77.778,81.944,86.111,93.611,94.167,90.833,56.944,35,33.333,63.333,72.222,78.056,82.222,84.722,86.944,88.333,90.833,90,51.667,37.5,72.5,78.056,80.833,83.611,87.5,94.167,93.611,84.722,68.889,54.722,45.556,92.778,95.278,95.833,95.278,90.278,84.722,78.889,72.778,65.833,56.944,49.444,54.722,78.611,92.222,88.056,83.056,80.278,76.389,71.944,65.556,58.889,51.667,40,46.111,51.667,88.056,91.944,85.278,76.667,73.056,68.333,62.222,55.556,33.611,38.611,42.222,44.722,61.667,92.5,93.333,86.667,72.222,68.056,62.778,C
89.722,68.611,56.667,53.333,51.111,50.278,49.167,48.333,47.778,44.444,33.056,78.056,70.556,63.889,59.722,57.778,57.5,57.222,59.167,69.722,93.056,87.5,76.944,73.056,70,66.111,64.167,65,63.611,83.889,93.889,94.722,93.333,78.889,75.556,73.056,70.833,69.722,69.444,73.333,93.056,93.889,94.167,93.056,80.556,76.944,75.833,75,74.167,75.556,80,92.5,93.333,93.333,94.167,45.833,88.056,78.056,76.667,78.333,79.722,83.056,94.444,94.167,94.722,92.5,38.611,73.333,77.5,78.333,79.167,80,82.778,88.333,92.5,92.5,89.444,34.722,41.389,83.611,80.556,82.778,81.944,85,86.944,90.833,90.278,65.556,30.833,34.167,40.278,74.167,82.222,85.278,86.389,88.889,87.5,56.667,36.389,D
42.222,87.222,94.444,96.111,96.111,94.722,92.222,62.222,44.722,39.444,33.889,47.778,75.278,94.167,96.111,96.667,96.111,94.722,94.167,78.333,53.611,44.722,48.889,60.833,90.278,94.444,95.833,96.389,95.833,96.667,96.667,94.722,91.111,50.833,58.333,73.889,89.444,95,95.833,96.111,96.389,96.111,95,91.944,52.778,60.556,68.889,77.222,87.778,93.333,95.278,95.833,94.722,86.389,67.778,55.833,66.944,73.333,79.444,93.056,95.556,95.833,95,90.556,79.722,68.889,80.556,93.611,96.389,96.944,97.5,97.778,97.778,97.778,97.222,95.278,91.389,92.222,95,96.667,96.944,97.222,97.5,96.667,96.944,96.389,95.833,93.333,92.778,95.278,96.667,96.944,96.667,97.5,96.944,96.667,96.389,95,91.389,E
35.278,41.667,64.444,93.333,96.111,97.222,97.222,97.222,97.222,96.667,95,46.944,89.167,94.167,96.111,96.389,95.556,93.611,77.5,73.889,70.278,64.444,89.444,93.611,94.722,94.444,94.444,94.167,86.667,75.833,70.833,64.722,57.778,90.833,94.167,95,95.278,94.722,90.278,78.889,75,68.889,62.778,53.333,91.389,94.444,95,94.444,92.222,81.944,78.611,76.111,70,62.222,52.222,92.222,95,95.556,93.889,92.5,85.556,81.389,80,75,66.111,50,91.111,95,96.111,95.278,93.611,84.722,84.722,84.167,87.778,89.167,44.444,84.722,94.444,96.111,95.833,95.556,88.333,91.111,95,92.222,56.389,37.5,48.611,92.222,95,96.389,96.667,95.556,95,91.389,53.333,38.333,33.889,F
73.889,55.556,51.389,47.5,45,41.667,36.389,35,32.778,31.111,27.222,75.833,64.444,59.444,56.111,53.889,52.5,48.611,39.444,37.5,34.722,31.111,78.333,70.278,66.944,64.722,65.833,72.778,89.722,60.833,48.889,41.389,36.111,90.833,73.611,72.5,73.056,74.722,87.778,88.333,64.444,57.778,50.556,43.333,89.167,75.833,76.389,76.944,79.167,82.778,88.611,68.611,64.167,58.333,51.944,80,92.778,81.111,81.944,83.333,92.778,90.833,72.222,68.889,65.556,62.222,53.056,92.222,83.333,85,86.667,96.944,96.667,97.222,96.667,96.111,95,41.389,86.389,83.889,85.556,87.222,95.278,95.278,96.944,95.833,95.278,92.5,34.167,45.278,89.722,86.389,87.778,92.222,96.389,95.556,95.278,91.111,45,G
29.167,31.667,34.167,36.389,39.444,43.056,51.389,90.278,94.722,95.278,94.167,31.667,34.722,37.778,41.944,51.389,90.278,94.722,96.111,96.389,95.833,93.889,34.167,38.611,45,75,93.056,95.278,95.833,96.944,96.389,94.722,91.389,38.056,49.167,90.556,94.722,95.556,96.111,96.111,96.111,95,91.389,50.278,48.889,89.444,95,96.944,96.667,96.667,96.111,95.556,92.5,56.667,43.889,85.556,94.444,96.111,96.667,96.389,95.833,95,90.833,52.778,44.444,40.556,93.056,95.833,96.389,97.222,96.111,95.556,92.778,56.667,45.833,41.389,38.056,86.389,94.444,95.833,91.667,89.722,85,52.222,45.833,41.944,38.056,34.444,43.611,53.333,62.778,75.556,88.611,60,44.722,40.556,36.667,34.444,31.389,H
81.944,57.5,50.833,47.222,44.722,43.056,41.389,39.444,37.222,34.444,30,76.944,64.444,58.611,53.611,50.833,49.722,46.667,44.722,42.222,38.889,34.444,73.611,67.222,62.5,58.333,55.278,53.611,51.111,50.278,48.333,45.833,40.833,73.056,68.333,64.722,60,58.611,56.667,55,54.722,53.889,52.5,50.556,71.111,68.889,67.222,65,63.611,64.444,77.222,92.778,78.056,55,50,79.722,93.889,93.889,92.778,64.444,60.556,56.389,53.611,51.111,47.5,42.778,91.111,91.944,86.667,62.778,56.944,53.889,50.556,48.056,44.722,41.111,36.944,90,91.389,83.333,56.389,50.556,48.611,45.833,42.778,39.722,36.389,33.056,88.333,90.833,72.778,48.611,45.833,43.056,40.833,38.889,36.111,33.333,29.722,I
44.167,60.278,70.833,75.556,77.5,79.444,48.333,40.833,35.556,30.833,27.778,47.222,56.667,65,70.556,75,78.889,80.833,79.722,51.389,34.444,30,47.222,55.278,62.222,68.333,71.944,76.389,78.889,81.111,83.611,74.722,33.889,50,57.222,64.167,69.722,76.111,78.056,80.556,82.222,84.444,84.444,58.889,56.111,66.389,86.389,94.444,96.111,94.722,94.444,89.722,88.333,86.667,72.778,84.167,86.389,87.778,89.167,90.833,90.556,78.889,74.167,93.333,93.056,82.778,80.278,84.722,87.222,90,90.556,92.778,71.111,68.611,67.5,93.333,90,79.722,86.944,88.333,90.278,91.667,68.056,60,60.278,61.944,63.056,83.611,42.222,47.5,48.333,49.722,50,51.389,51.944,52.778,55,57.222,64.444,J
35.833,45.556,65.833,93.889,95.556,96.667,96.667,96.111,95,85.556,43.333,61.944,93.333,96.111,97.222,97.778,97.222,97.778,97.222,96.667,95,87.222,82.778,92.222,95.833,97.222,97.222,98.056,97.5,97.5,97.222,95.278,92.222,81.389,93.611,95.833,96.389,97.5,96.667,96.389,97.778,96.667,96.389,94.722,90.278,94.722,95.833,96.111,96.667,96.389,96.389,96.667,96.389,94.167,90.278,91.667,95.278,95.833,96.389,96.111,96.944,96.667,96.667,96.111,94.444,90.556,90.556,95,95.556,96.111,95.833,96.111,96.111,96.111,95.556,92.778,73.889,79.444,93.056,95.556,96.389,95.556,96.111,96.111,95.833,93.889,84.444,41.111,36.944,75,93.611,95.278,96.111,96.111,95.278,94.167,86.667,42.5,35.833,A
40,53.889,82.778,84.444,51.944,46.111,43.611,40.278,38.056,34.722,31.389,45.556,53.611,63.333,74.722,90.833,91.944,76.389,48.056,44.167,40.278,35.556,47.778,54.167,61.667,67.5,73.611,77.5,84.167,92.5,89.167,50.833,41.389,47.778,54.444,61.111,66.111,71.667,75.833,79.167,81.389,83.889,90.278,87.5,49.444,55.278,61.667,66.944,71.667,75,77.778,80.833,82.5,83.889,86.667,51.111,57.778,64.444,68.889,72.778,75.833,78.611,80.833,82.778,83.889,88.056,55,64.444,70.278,74.167,77.5,79.722,81.389,91.111,94.722,94.167,88.889,67.778,93.611,95.556,96.667,97.222,96.944,96.667,95,79.167,47.5,40.556,92.5,95.556,96.389,96.389,95.556,92.778,51.944,45.278,41.944,38.333,33.333,B
46.389,87.5,90.833,64.722,51.389,47.778,45.278,42.222,38.611,33.056,28.333,50.278,62.778,72.222,78.056,90.833,85,52.5,50,46.944,41.111,31.389,51.667,60.556,67.778,73.333,77.778,83.611,91.944,94.167,90.556,56.111,38.056,52.222,59.722,66.667,71.389,75.278,79.167,81.667,82.778,87.778,74.444,58.889,54.444,61.667,67.5,72.222,75.833,77.778,81.944,79.444,75.278,65.556,53.889,57.778,65,70.278,73.889,83.611,83.611,78.056,74.444,69.722,62.778,54.722,67.5,71.389,90,88.333,82.5,80.278,77.778,74.167,69.444,63.889,55.833,50.556,52.222,53.056,56.389,91.111,85.556,78.333,74.722,71.111,65.278,58.889,37.5,42.778,45.278,47.5,48.611,49.722,53.056,85.833,73.889,70.278,63.611,C
86.111,90,90,61.111,49.444,45.278,42.222,38.611,36.111,32.778,28.333,86.944,86.667,82.222,72.222,58.611,53.056,48.611,45.833,41.944,37.222,31.111,83.889,83.056,78.333,71.944,65.278,60.278,56.111,53.889,51.667,47.778,36.667,81.111,80.556,77.222,73.333,69.722,67.222,65,71.111,93.889,93.333,88.333,80.556,80.556,78.333,76.111,74.167,75.556,80.833,93.889,94.722,95.278,92.5,80.556,81.111,81.389,79.167,78.889,81.389,93.056,94.167,94.722,93.889,92.778,82.778,81.944,81.944,81.667,82.5,85,92.778,93.611,93.889,93.333,90.556,41.667,87.778,83.333,84.167,85.833,87.5,91.111,94.722,93.611,91.389,66.667,36.944,44.444,84.444,85.833,88.333,89.722,92.5,93.333,88.889,43.611,35.833,D
90.278,95.278,96.667,96.944,97.222,96.944,96.667,95,89.444,40,33.611,91.944,94.444,96.111,95.833,95.556,96.389,96.389,94.444,91.111,52.5,39.444,91.667,94.444,95.833,95.278,95.556,96.111,95.556,93.056,75.833,54.167,45.556,90,94.722,95,94.722,95,94.167,92.222,77.5,65,56.111,49.167,63.889,86.389,93.889,94.444,92.222,83.333,78.611,72.778,65.833,58.611,52.5,63.889,79.167,93.333,94.444,93.056,83.333,78.333,73.889,69.444,62.5,55.833,85,95,96.667,96.944,96.667,96.389,96.111,95,90.556,70,64.444,92.222,94.722,96.111,96.667,96.944,97.222,96.944,96.667,96.111,95.556,93.056,89.722,94.167,95.556,96.111,96.667,95.833,96.389,95.833,95,95,91.389,E
37.5,57.778,91.944,95.833,96.944,97.222,97.222,97.222,96.944,95.278,89.722,47.222,89.167,95.278,96.944,97.5,97.5,96.944,97.222,96.389,95.833,94.722,80.833,93.889,96.111,96.667,97.5,96.667,96.667,96.389,95.278,93.611,93.333,91.667,95.278,95.556,96.111,96.389,95.278,95.278,88.611,82.5,85,86.667,92.5,95,95.556,96.111,95.556,94.444,91.667,82.5,79.167,73.611,61.111,92.5,95.278,95.833,96.111,95.556,95,91.667,82.5,76.667,68.611,57.778,93.056,95.556,97.222,96.944,96.667,96.944,96.111,93.611,81.944,72.222,59.444,85,94.444,96.389,95.833,96.667,95.556,96.667,95.278,94.722,92.5,73.889,50.278,92.222,95.556,96.944,97.222,96.944,96.111,96.111,94.167,86.111,43.611,F
