attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,class
93.889,85,97.222,52.222,34.722,63.056,78.889,85.278,88.611,88.333,69.722,80,85.556,95.556,75.556,97.778,98.333,97.5,80,65.833,40.833,47.5,51.389,95.556,96.944,C
64.444,57.778,56.944,96.111,45.556,73.056,69.167,71.389,97.222,97.222,93.889,78.333,81.667,96.111,97.222,52.5,81.944,86.944,93.611,96.944,35.278,93.889,88.056,90.833,96.389,D
97.222,98.889,98.889,97.222,94.444,93.333,98.333,98.333,98.889,96.111,67.778,79.722,97.222,96.944,74.167,76.389,90.278,94.444,96.389,95.556,97.778,86.389,96.389,96.667,97.5,E
98.333,98.889,98.889,97.222,94.444,97.222,97.778,98.333,96.111,66.944,97.5,98.889,98.889,97.222,67.778,93.056,97.222,98.611,98.889,97.222,38.333,47.222,97.778,98.333,97.778,F
55.556,55,61.667,91.389,44.444,73.611,70.278,72.778,94.167,59.167,81.667,78.889,81.111,97.222,97.222,85.556,84.722,84.722,87.5,96.111,97.5,98.333,98.056,95.833,40.833,G
97.222,98.333,96.111,49.444,39.722,97.778,98.333,97.778,61.944,50.278,58.333,98.333,98.889,98.889,98.333,44.167,56.111,71.389,68.889,55.556,37.222,46.111,90,61.667,43.889,H
65,54.444,50.556,45.556,39.444,70.278,63.611,60.278,56.389,54.167,97.222,98.889,98.333,98.333,61.111,95.556,98.056,95.556,53.889,43.889,95.833,97.778,72.778,43.611,36.667,I
49.167,71.667,80.833,85,82.222,53.611,67.5,77.222,83.611,85.278,61.944,73.333,80.278,85,86.944,97.5,97.778,91.389,89.167,88.889,47.5,53.611,94.722,92.222,90.556,J
73.333,97.778,98.333,97.222,45.556,95.556,98.889,97.222,98.889,96.111,97.222,97.778,99.444,97.778,97.778,96.944,97.778,99.444,97.778,96.667,96.667,98.889,98.056,98.333,88.889,A
37.778,49.722,70.556,83.056,94.167,45,55.556,68.611,78.056,83.611,52.5,61.944,72.5,79.722,87.778,96.944,98.889,98.333,98.333,90.556,98.333,98.889,98.889,97.778,52.778,B
42.222,86.667,93.056,55,44.444,48.889,63.611,77.778,86.111,89.167,55.556,67.222,75.556,95.556,92.5,66.389,96.111,85.556,77.778,65.833,52.222,53.333,97.222,90,69.444,C
88.611,66.667,57.222,51.667,47.5,84.167,77.5,77.222,97.778,97.778,97.778,84.722,88.333,98.889,97.222,95.556,88.056,91.667,98.889,97.222,41.111,96.944,98.333,98.333,96.667,D
49.167,96.944,98.889,98.889,97.222,55.556,93.889,97.778,96.389,70.278,60.278,95,97.5,78.611,64.444,96.111,98.889,97.778,98.333,74.722,97.778,98.889,98.333,97.778,96.111,E
97.778,97.778,66.667,94.722,34.167,98.333,96.667,91.944,94.167,47.5,97.5,95.833,96.944,94.444,55.833,88.056,96.111,97.222,98.056,96.111,38.889,93.889,97.222,97.778,97.5,F
34.722,40.278,48.611,75,53.056,41.667,47.222,58.056,75,62.778,50,61.944,68.611,81.944,97.5,76.111,96.389,77.778,88.056,97.778,63.056,60.278,93.056,86.944,90.556,G
97.222,98.333,98.333,97.222,50,98.333,98.889,99.444,98.889,97.778,60.278,95,75.556,98.056,93.889,43.889,52.5,62.778,96.111,87.222,35.833,41.944,48.611,96.111,87.222,H
91.667,60,55.556,51.111,45.278,89.722,67.5,65.833,65.278,94.722,95.278,97.222,74.167,67.222,59.722,80.556,95.556,68.889,55,44.444,45.278,96.111,70,43.889,35.278,I
66.944,96.667,60.833,42.778,35.833,61.389,72.222,80.833,95,55.556,60,89.722,89.444,89.722,90.556,69.167,97.222,98.889,96.111,94.444,93.333,63.611,98.056,98.611,96.389,J
93.889,97.5,98.333,97.222,41.944,96.944,98.889,98.333,98.333,88.889,97.778,97.778,99.444,97.778,97.778,97.778,98.611,98.889,97.778,97.5,96.944,98.889,98.611,97.222,88.889,A
93.333,97.222,63.889,44.167,35.833,61.944,76.389,84.167,94.722,88.611,63.056,76.389,85.556,88.889,90.278,97.222,84.722,84.167,87.5,91.944,92.778,78.333,77.222,80,94.167,B
80,92.778,51.667,40.278,31.944,58.889,72.5,81.667,93.333,38.056,61.111,72.222,80.278,81.111,50,71.389,96.389,84.444,73.056,57.778,96.111,59.722,98.056,97.222,97.222,C
76.667,61.944,56.667,52.778,50,79.444,75,77.222,97.778,97.778,98.056,82.778,86.111,98.056,97.778,94.444,85.833,88.611,98.889,97.222,41.389,97.778,98.333,98.333,89.444,D
96.111,98.889,98.889,98.889,97.5,93.333,97.778,97.778,89.444,65,94.722,98.056,97.222,75.556,61.389,97.222,98.889,98.889,97.222,64.444,96.944,98.889,98.056,98.889,96.111,E
95,97.5,96.667,55.278,40.833,97.778,97.778,97.778,65.556,53.333,97.778,96.667,99.444,74.722,76.389,97.778,96.389,97.778,83.333,87.5,96.389,98.889,95.833,97.222,48.333,F
42.5,53.611,67.222,50.278,37.222,59.722,64.722,71.667,55.278,44.444,79.167,76.667,96.111,60.278,50.278,86.389,82.222,96.111,67.222,58.611,96.389,88.056,89.444,78.333,97.778,G
92.778,98.333,98.333,98.889,97.222,98.333,98.889,98.889,97.222,94.444,95.556,98.611,98.333,78.056,95,42.222,51.944,60,77.5,91.667,35,42.222,49.167,72.778,86.667,H
91.667,60,50.833,46.111,38.889,91.111,69.167,60.833,57.778,53.889,90.556,97.778,93.889,64.167,54.167,95.556,97.222,96.667,51.389,40.833,97.5,96.111,49.722,40,35,I
90.278,50.556,43.889,38.611,32.778,62.778,82.5,94.444,46.667,38.889,80.278,96.667,91.111,92.222,60,80.278,96.111,97.5,95.278,93.611,33.333,96.111,61.111,96.667,95.833,J
51.111,97.778,98.333,98.333,94.444,97.778,97.778,99.444,97.778,97.222,97.778,97.778,99.444,97.778,97.222,97.778,97.778,99.444,97.778,97.778,95.833,98.889,98.889,98.889,97.222,A
71.111,75.556,58.611,46.389,37.222,57.5,86.389,97.778,96.667,48.056,58.056,71.944,82.222,86.667,89.444,65.833,93.333,97.5,97.778,93.611,98.056,98.333,98.611,94.722,39.722,B
75.278,95.278,53.889,50.278,39.444,69.444,79.444,86.389,91.944,71.111,95,97.778,94.444,75.833,61.667,56.111,57.778,61.944,75,64.722,38.333,45.556,50.833,76.389,74.167,C
91.944,60.833,56.667,58.056,93.889,96.667,71.111,71.111,98.611,97.778,90,79.167,80.556,98.889,97.5,40.556,95.833,84.167,90.556,97.778,35,44.444,97.222,97.778,89.444,D
50,97.778,98.333,98.333,65.278,56.111,95.833,97.778,90.556,58.611,61.667,95.556,97.778,93.889,63.611,97.5,98.333,99.167,98.889,97.222,97.778,98.889,99.167,97.778,97.222,E
75.556,97.778,96.667,61.667,49.167,97.222,98.333,99.444,72.5,72.5,97.778,97.778,99.444,82.5,96.667,97.778,98.333,98.333,97.222,95,95.833,97.778,98.333,97.222,41.667,F
68.889,69.722,77.778,78.333,47.778,54.167,63.056,94.444,84.444,55.556,45.278,55,90.556,88.889,96.667,38.333,47.5,59.167,91.111,96.389,33.611,38.056,48.611,96.111,97.778,G
97.778,98.889,98.889,97.222,94.167,97.778,97.778,99.167,97.5,96.944,47.5,58.611,63.611,69.167,91.944,38.333,44.444,51.111,59.167,89.444,32.778,36.944,43.056,48.611,89.444,H
84.722,57.5,47.5,41.667,36.111,74.167,65.278,58.611,52.5,45.556,98.333,98.333,99.444,98.889,98.333,96.944,93.611,66.111,55.833,48.611,97.778,95.278,53.611,45,38.333,I
62.222,49.722,44.444,37.5,31.944,67.222,58.333,53.889,44.722,37.778,91.944,98.333,98.333,97.778,51.944,50,63.611,78.889,95,84.167,40.833,57.778,97.5,96.111,59.722,J
72.778,98.333,98.333,98.333,94.444,96.667,97.778,97.778,97.5,97.5,97.778,97.778,99.167,97.778,96.944,97.5,98.333,98.333,97.5,94.444,97.222,98.889,98.611,97.222,88.889,A
97.222,92.778,45,40.278,34.167,65,77.5,96.111,56.111,40.556,55.556,73.056,82.778,93.333,53.333,51.944,94.444,98.333,98.056,96.667,43.611,97.778,97.778,96.389,93.889,B
93.889,97.778,95.556,55.833,36.944,71.667,97.778,95.556,58.333,43.333,58.611,77.5,75.278,60.556,50,65.833,90.556,73.889,65.833,54.722,97.778,98.889,98.889,98.333,94.444,C
68.056,58.889,64.167,97.222,93.056,77.778,71.667,76.667,86.667,97.222,80.833,79.722,80,85,91.389,85.278,83.333,84.444,87.222,88.333,37.778,95,86.944,86.944,50.833,D
97.778,97.778,91.944,40.833,34.722,96.667,98.056,96.667,53.889,40,82.5,97.5,96.944,80.278,49.722,96.389,98.889,97.222,96.944,65,41.944,96.667,98.889,98.333,97.5,E
94.444,98.056,96.944,96.944,39.722,96.667,96.389,98.889,95.833,94.167,97.5,96.667,98.056,93.889,76.944,96.667,97.778,97.778,97.222,96.667,41.944,97.778,98.056,97.778,47.222,F
41.667,55,93.333,56.667,42.5,64.444,67.778,95.278,69.722,60.556,86.944,80.556,99.444,80.278,97.778,90.833,87.5,94.167,97.778,97.778,95.833,98.889,92.222,98.889,96.389,G
97.5,93.889,95.556,63.056,50.278,97.778,95.556,98.056,74.167,72.5,48.333,59.444,65,63.056,52.778,38.333,48.889,57.5,56.111,45.833,35,41.667,51.111,58.611,41.111,H
66.944,53.889,48.056,42.778,36.944,68.889,62.5,56.389,52.778,47.5,95.833,98.056,95.833,69.722,63.056,94.444,97.222,94.444,56.667,45.556,95,97.5,91.667,42.778,36.111,I
37.5,49.444,69.444,85.833,86.944,44.722,56.111,70.278,79.444,86.389,52.222,95,96.944,82.778,86.111,79.444,74.722,74.722,96.389,90,66.944,60,65.833,93.889,44.722,J
72.778,98.333,98.333,98.333,84.167,96.667,98.056,96.667,98.333,96.944,97.222,97.778,99.444,97.778,97.222,97.778,97.778,98.056,97.778,96.667,96.389,98.889,97.778,98.333,87.222,A
96.389,98.333,98.333,88.889,37.5,93.056,90.278,91.944,91.667,94.167,70.278,84.444,91.667,94.167,94.167,72.778,97.5,98.889,98.889,97.222,81.111,98.333,98.333,98.889,96.111,B
97.222,96.389,54.167,50.556,46.111,66.667,79.722,87.222,90,91.111,73.611,84.444,88.333,96.111,66.389,96.944,98.333,96.389,76.111,65.278,37.778,47.5,51.667,77.778,83.333,C
37.222,42.778,49.167,96.667,97.222,50.833,51.944,61.111,72.5,85.556,67.222,60.556,64.722,69.722,77.222,78.889,61.944,60.556,69.722,79.167,41.389,46.389,56.389,73.333,47.222,D
97.778,98.889,99.444,98.889,97.222,97.778,98.889,98.889,97.222,85,76.111,97.5,96.111,79.167,66.667,97.5,98.889,98.611,98.333,76.389,97.778,97.778,99.444,98.333,97.778,E
97.222,98.333,98.611,98.889,96.944,98.333,98.889,99.167,96.944,72.222,98.333,97.778,97.778,73.611,60.833,96.667,98.333,97.222,75,55.556,84.444,98.333,98.333,98.333,45.556,F
73.611,62.5,65.556,95.556,40.556,80.833,73.889,76.944,73.333,51.389,84.167,81.944,83.333,72.5,58.889,95.278,87.222,86.389,96.667,75.833,43.333,88.333,89.167,94.167,94.167,G
93.333,83.611,53.333,48.611,41.111,96.944,90.278,66.667,98.056,97.778,62.5,64.167,58.333,52.5,46.111,68.056,57.5,50.833,46.667,37.778,63.889,48.333,42.222,37.222,32.5,H
93.611,96.667,58.056,49.444,42.222,72.5,91.667,98.333,98.333,98.056,62.222,96.667,98.333,97.778,95,60.556,97.778,98.056,98.333,61.944,44.444,96.667,97.778,95.278,37.222,I
46.111,66.944,84.167,91.667,43.333,53.333,67.778,78.611,84.444,87.778,95.556,78.889,96.667,90,89.722,66.944,66.667,72.778,93.333,54.444,45.833,53.889,69.444,89.722,39.167,J
42.222,57.222,97.5,96.111,87.222,96.389,97.778,98.889,98.889,96.944,97.222,97.778,99.444,97.778,97.778,95.278,97.5,96.389,98.333,97.222,52.222,98.056,98.333,98.333,86.667,A
83.056,80.833,83.056,94.444,38.333,61.667,75,82.5,89.167,91.111,56.667,78.333,97.778,98.333,98.056,52.5,96.389,97.222,97.5,94.444,39.444,96.667,96.944,95,40.556,B
97.5,96.667,97.5,94.722,40.556,72.5,85,89.167,91.111,92.5,76.389,85,93.056,80,61.389,98.056,60.278,96.111,72.778,61.944,41.944,48.333,52.778,91.944,66.667,C
46.944,48.889,58.333,96.667,93.611,66.111,61.111,69.444,96.944,88.889,71.944,66.944,68.333,77.222,86.389,79.167,67.222,63.889,72.222,78.611,35,45.833,56.944,63.889,82.5,D
95.556,98.889,98.889,98.889,98.333,77.5,97.778,98.333,96.667,70,71.944,97.5,98.333,96.944,70.556,97.5,97.778,98.056,96.944,96.944,96.944,97.778,98.889,97.5,96.667,E
92.222,96.944,96.111,98.333,96.944,96.944,98.333,98.333,97.5,97.5,98.333,96.944,98.889,95.278,82.222,97.222,98.333,97.5,87.222,80.278,95.278,98.889,98.333,98.889,96.111,F
97.778,66.944,67.778,91.667,48.333,89.722,80.278,79.444,74.444,60,90.278,85.556,88.056,81.389,81.944,91.389,88.889,90.833,97.222,97.222,94.167,98.333,91.944,97.778,64.167,G
96.944,96.389,92.778,51.111,43.333,96.667,96.667,98.333,65.833,66.389,60.556,70,83.611,60.833,52.778,50.833,62.222,61.667,52.222,43.889,41.944,57.222,55.556,43.889,36.944,H
96.111,66.389,53.056,46.389,38.611,93.333,71.389,62.222,57.5,51.389,97.778,98.611,98.889,97.778,59.722,97.778,97.222,70.278,54.167,45.278,97.778,97.778,72.222,43.056,36.944,I
46.389,66.667,84.444,90.833,92.222,93.333,81.111,98.889,95.833,93.889,71.667,71.667,77.778,96.667,95.278,54.722,65.278,76.389,95.556,45.556,42.778,55.278,93.611,46.667,37.222,J
46.111,97.5,98.333,98.056,96.389,96.667,98.889,98.056,98.333,97.222,97.778,97.778,99.444,97.778,96.944,97.778,97.778,99.444,97.778,96.667,96.389,98.889,97.5,98.056,88.889,A
98.333,81.389,83.611,96.667,40.278,61.667,71.111,78.611,84.722,87.778,48.889,62.222,78.611,96.667,96.667,41.667,53.889,97.778,98.333,98.333,34.444,42.5,94.722,98.056,96.667,B
92.778,56.111,50.278,41.944,31.389,69.167,82.5,90.278,96.111,40.833,78.611,84.167,95,71.111,52.222,56.111,58.333,63.611,68.056,56.111,38.889,45.833,50.833,91.667,63.056,C
62.5,61.111,75.278,96.667,93.611,75.833,73.611,78.333,97.222,93.611,94.167,79.444,81.389,86.111,91.111,42.5,82.5,83.889,81.667,88.056,34.444,45.833,83.889,75.556,88.056,D
97.778,98.889,99.444,98.333,98.333,96.667,98.889,98.333,98.333,93.889,67.778,90.278,96.944,75.278,62.778,90.833,97.222,98.333,97.222,60.833,96.667,98.889,97.778,98.333,93.889,E
45.556,96.667,97.778,90.278,45.278,97.222,97.778,98.611,96.111,53.889,97.778,97.222,98.333,96.667,94.167,97.222,96.389,99.444,96.667,97.222,95.556,98.056,96.944,98.889,96.111,F
52.778,66.944,90.556,56.389,42.5,85.833,81.667,98.333,73.333,96.944,90.833,88.333,99.444,97.778,97.778,91.944,91.111,92.778,97.778,97.222,83.889,98.333,92.778,98.889,96.667,G
97.5,96.667,99.167,96.944,96.389,97.778,98.056,98.611,97.778,78.333,45.556,54.444,62.222,68.056,73.889,38.333,45.278,52.222,61.667,82.222,33.056,37.778,43.611,53.056,89.444,H
65,53.889,49.722,44.444,38.056,70.278,63.611,61.389,83.056,51.389,97.778,78.056,69.444,62.778,56.944,97.222,93.333,60,49.444,41.667,97.222,93.889,47.5,40.556,35.278,I
47.5,67.222,81.944,88.333,43.889,57.222,72.778,83.056,88.056,96.944,97.5,90.278,98.333,92.5,93.889,73.889,82.778,96.389,91.944,40,72.222,95.556,45.278,38.889,34.444,J
93.889,98.333,97.778,98.889,96.389,97.222,98.611,99.167,97.778,97.222,97.5,97.5,98.333,97.778,95.556,97.778,98.889,98.611,97.222,93.889,97.5,97.5,97.778,96.111,37.222,A
80.556,80,95.833,43.333,35.833,64.444,75.833,82.5,89.444,45,57.222,76.667,97.5,98.333,97.778,53.333,96.667,98.333,97.222,53.889,46.667,97.222,97.778,91.111,38.056,B
92.5,51.111,42.222,37.5,32.222,63.333,74.722,93.333,43.056,37.778,61.667,89.722,84.167,67.222,44.722,67.778,85.833,80.278,70.556,56.667,97.222,98.333,99.444,78.056,98.333,C
39.444,83.889,96.389,96.389,93.611,47.222,95.833,98.056,96.389,94.444,57.5,75,87.222,91.389,92.778,76.111,77.778,84.722,84.444,87.222,85.556,86.389,87.5,85.278,88.333,D
45,97.5,98.889,98.333,98.333,70.556,83.056,97.5,97.222,64.444,67.222,90.278,97.5,95.556,60,97.222,98.889,98.889,98.333,87.222,98.056,98.333,98.889,96.111,35,E
71.667,96.944,98.611,98.611,96.944,97.778,97.5,98.889,97.5,97.778,97.222,96.389,96.667,94.444,61.667,96.944,96.389,98.333,96.389,43.889,95.556,97.222,95.556,50.556,35.833,F
38.611,48.889,61.667,64.444,48.333,53.611,61.667,71.944,75.278,73.611,72.5,70.833,82.222,83.056,84.722,94.722,80,82.222,96.667,95,38.333,94.722,84.722,91.667,87.5,G
97.222,97.5,99.444,96.667,97.5,96.667,96.667,99.444,96.944,97.5,47.222,59.167,62.778,68.611,73.333,37.778,45.278,51.111,60.556,68.889,32.222,38.056,42.5,52.5,67.222,H
80.556,60,52.5,49.167,43.611,75,69.167,63.056,63.889,97.222,81.389,96.111,66.389,55.556,48.333,89.444,95,54.722,45.833,39.722,92.5,83.056,44.444,38.611,32.5,I
95.278,76.111,45,40,33.611,61.944,75.556,93.056,49.444,39.444,61.944,81.389,87.5,93.056,94.444,95.556,98.056,98.889,98.889,95.556,95.556,98.889,95.556,60.833,96.111,J
45.278,97.222,97.778,95.278,46.944,96.667,96.944,96.944,97.5,96.111,97.222,97.778,99.444,97.778,97.222,97.222,97.222,99.444,97.5,97.222,95.833,98.889,98.333,98.333,94.444,A
97.222,94.722,95,95,94.444,86.667,89.444,94.444,95.556,95.556,83.889,97.222,98.889,98.611,98.333,96.111,98.333,98.056,98.611,97.222,83.889,98.333,98.333,98.333,95,B
83.889,97.222,60.833,37.778,32.778,63.611,97.222,97.222,56.111,37.5,67.778,80,95.556,81.111,44.444,97.778,97.778,85.556,69.722,54.444,43.056,50.556,95.278,98.056,95.833,C
62.5,59.444,60.833,95,96.944,50.556,68.889,73.333,83.333,95.278,44.444,90.278,79.167,83.056,88.889,39.167,47.5,84.167,84.444,89.444,32.5,38.333,89.444,87.778,90.278,D
97.222,98.333,98.333,97.222,46.667,70.278,97.222,97.778,95.278,64.444,71.389,97.5,97.778,83.333,63.333,97.5,98.889,98.611,98.611,95.556,97.222,98.889,99.444,98.889,97.778,E
92.222,95.278,94.722,89.722,90.556,96.944,96.389,98.889,89.722,78.889,94.167,95.278,93.333,79.167,56.667,96.944,95.556,90.278,85.833,44.444,94.444,97.5,97.222,56.667,36.111,F
44.444,59.444,91.389,50.833,39.444,59.167,94.167,91.389,63.333,49.167,77.5,86.389,99.167,97.5,97.222,95.556,88.889,98.056,98.611,97.5,83.611,91.667,92.778,98.333,89.722,G
97.778,98.889,99.444,97.778,97.222,97.778,98.333,99.444,97.778,97.222,48.333,57.5,62.5,68.333,93.611,39.722,46.667,53.333,61.944,92.222,33.889,38.889,46.111,54.167,92.5,H
63.333,53.333,50,44.167,37.778,69.167,63.056,60.278,56.389,53.611,95,71.111,63.333,60,56.667,94.444,65.278,55,48.333,40.556,95,53.056,46.111,40.556,34.167,I
38.611,96.111,96.667,96.111,95,51.111,95.556,98.333,97.5,98.056,95.556,87.778,86.111,97.222,97.778,98.056,78.889,79.167,96.389,97.222,98.333,65,68.056,98.056,87.222,J
97.222,98.889,98.889,98.889,97.222,97.222,97.778,99.444,97.778,97.222,97.778,97.778,99.444,97.778,97.778,97.778,98.889,98.333,97.5,96.667,98.056,98.611,98.889,96.667,44.167,A
96.667,89.722,97.222,43.889,35.833,74.444,84.444,94.444,93.889,43.056,73.056,98.056,98.333,98.333,58.056,80,98.333,98.889,98.333,72.5,39.444,95.833,98.333,96.111,49.722,B
83.333,78.333,54.722,50.278,43.889,60.833,76.111,90.556,97.778,97.778,62.778,76.389,83.333,94.444,67.778,96.667,98.333,96.111,76.667,65.833,63.056,57.222,58.611,95.833,71.944,C
98.333,59.167,62.778,98.333,96.944,56.389,73.333,73.333,94.167,92.778,48.611,81.111,83.611,95.556,95.278,40,61.111,88.056,95.278,95,34.167,41.111,95.278,93.333,93.611,D
97.222,98.889,98.889,98.056,87.222,96.944,98.333,98.611,97.778,74.722,80.278,97.222,98.889,94.722,97.5,73.889,94.167,97.222,76.389,54.167,98.333,98.333,98.333,94.167,40,E
96.667,97.5,98.056,98.056,96.111,97.778,97.778,99.444,96.667,97.222,96.667,96.944,95,90.556,73.056,95.833,98.611,96.389,97.222,50.556,43.056,97.222,97.778,58.889,36.944,F
68.333,61.944,60.833,64.722,96.667,96.667,72.5,70.556,74.722,94.167,94.722,78.611,77.222,80.556,80.833,48.333,82.5,82.778,85,81.667,37.5,90.556,85.278,87.5,98.056,G
92.5,96.944,98.333,97.222,41.944,97.222,98.889,98.611,96.667,48.611,96.111,98.889,98.056,98.333,54.722,43.056,55.556,61.944,68.889,85.833,35.556,42.778,50.556,61.944,86.667,H
64.167,50.556,45,38.889,33.056,84.167,59.444,53.056,47.222,40,78.611,65.833,63.056,61.111,56.944,48.333,85.556,91.389,62.5,50.556,38.333,90.278,95,48.611,38.333,I
44.722,62.222,88.333,87.778,37.222,59.444,72.778,81.389,88.056,88.333,97.5,97.5,99.444,90.833,91.389,97.222,75.278,96.944,96.111,92.5,46.944,59.444,95.556,96.389,88.611,J
41.667,97.778,98.889,98.611,97.778,95.833,97.778,98.333,98.889,97.778,97.778,97.778,99.444,97.778,97.222,97.778,98.889,98.889,97.5,94.444,97.778,98.333,98.889,96.111,40.833,A
79.722,82.778,87.222,88.333,38.333,69.444,80.833,86.111,89.167,93.056,71.111,91.944,90.278,91.944,92.222,98.056,98.889,99.444,98.056,97.5,97.222,98.889,97.5,97.778,55.833,B
93.333,52.222,44.722,37.222,31.111,60.833,93.889,97.222,63.889,36.111,56.667,71.111,81.111,90.278,48.611,58.333,81.944,95.278,72.5,55.833,40.278,97.222,57.222,96.944,63.611,C
69.167,63.611,64.722,97.778,96.667,77.778,73.056,73.056,97.222,97.778,93.889,78.889,81.111,98.611,97.222,45.833,82.778,85.833,98.333,96.389,37.5,95.278,88.889,93.889,94.722,D
73.333,98.333,98.889,98.889,98.333,97.222,98.889,98.333,97.778,95.833,91.944,98.056,97.778,84.444,61.944,67.778,97.778,98.333,98.056,65.556,95.556,98.889,97.5,98.333,94.444,E
92.5,98.333,98.333,98.333,83.889,96.667,98.333,99.167,97.778,96.944,98.333,96.667,99.444,96.389,93.611,98.056,96.667,99.444,97.5,97.222,95.556,98.889,98.333,98.333,90,F
54.444,55.556,59.444,80,61.667,73.611,68.333,70.556,94.167,65.556,82.5,76.111,77.778,97.778,85.278,94.167,82.778,82.778,98.611,91.389,53.056,85,97.778,91.944,40.556,G
98.333,97.778,98.889,95.833,45,96.667,98.889,98.611,96.944,62.222,50.278,63.056,71.389,92.222,63.611,43.889,53.611,66.111,93.333,52.778,37.222,45.556,67.222,90,43.611,H
48.611,79.444,63.333,47.778,36.389,87.222,77.778,66.111,55.556,45,83.333,80.833,76.111,97.778,61.944,97.778,96.111,74.167,62.222,54.722,96.111,97.5,74.444,48.333,38.333,I
40.556,90.833,54.722,42.222,33.611,48.333,81.667,60,49.444,40.556,56.389,83.889,65.556,57.778,48.611,92.222,98.611,93.889,98.611,65.833,97.5,71.667,98.611,96.667,96.111,J
54.444,97.5,98.333,97.778,46.111,97.222,98.056,98.889,98.889,97.222,97.222,97.778,99.444,97.778,97.5,96.944,97.778,99.444,98.333,97.778,86.111,98.333,98.333,98.889,97.778,A
84.167,83.333,86.944,94.167,38.056,66.944,80.278,85.833,89.722,92.778,66.667,85.278,90.556,91.667,92.5,96.111,98.333,98.889,98.889,95.833,93.333,98.333,98.333,98.333,94.444,B
98.333,97.778,94.444,47.778,35.833,96.667,90.833,95.278,55.556,42.222,70.278,84.722,90.833,58.611,47.778,96.667,97.5,73.056,63.611,54.167,96.944,59.444,67.778,94.444,62.5,C
59.722,58.333,75,97.5,97.222,76.389,73.333,99.444,97.778,97.778,82.222,80.278,87.778,96.944,97.5,92.5,85,88.611,96.111,96.667,41.944,88.611,89.722,93.056,94.167,D
72.222,97.222,98.889,98.889,97.778,84.444,98.333,98.333,98.333,93.611,64.167,87.222,96.667,75.556,55,92.5,97.778,98.056,97.222,47.5,98.333,98.333,98.611,94.722,35.556,E
41.111,56.667,97.778,97.778,93.889,96.111,97.5,97.222,98.056,95.833,98.056,96.667,98.333,91.111,75,97.778,97.5,98.333,92.5,96.944,95.833,98.889,97.778,98.889,96.111,F
97.5,64.167,62.778,83.889,65.556,88.056,76.111,74.722,89.444,59.722,88.333,83.333,82.5,72.778,61.667,88.889,86.944,88.611,95.556,72.222,95.833,90.278,91.944,98.889,97.778,G
43.333,95.278,98.056,97.5,97.222,96.944,98.056,98.611,97.5,96.667,97.5,96.944,68.056,70.833,78.611,45.833,52.222,57.5,64.167,85.556,35.833,41.944,47.778,55.833,82.5,H
