attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,class
95.278,57.778,36.389,65.833,67.222,45.833,93.333,71.111,57.5,C
69.722,60.278,65,79.444,75.278,96.389,55.556,85.833,92.778,D
98.333,99.444,67.5,80.833,97.778,75.833,51.944,96.389,97.778,E
98.333,97.5,79.167,98.611,98.889,96.389,96.111,98.889,98.333,F
57.222,64.167,68.333,77.222,75.833,97.778,93.333,88.056,96.944,G
98.333,98.333,97.778,56.389,64.722,75.278,40.833,51.389,74.167,H
70.556,58.333,54.167,97.5,68.056,51.667,96.667,51.667,38.333,I
63.056,83.056,90,74.444,88.611,88.889,74.167,85.833,70.556,J
94.444,98.889,98.333,97.778,98.889,98.333,98.056,98.333,97.778,A
74.167,83.056,87.222,63.333,90.833,97.5,64.167,96.944,93.056,B
77.222,86.667,44.167,95,76.111,56.944,47.778,55.833,94.167,C
72.5,78.889,97.778,83.056,85.278,93.056,76.944,88.889,92.5,D
97.778,98.333,62.778,64.167,97.5,87.222,43.056,96.667,97.5,E
98.333,98.333,97.778,97.778,98.333,67.222,97.778,97.222,71.111,F
46.389,61.944,55.556,69.722,74.722,77.222,84.722,80.278,89.722,G
97.778,97.778,97.778,98.333,99.167,98.333,43.611,53.333,76.111,H
75.833,60.556,94.722,90.556,60,46.944,92.5,46.667,37.778,I
41.944,54.444,75.833,56.111,65.278,75.556,98.611,87.222,64.167,J
97.778,98.056,98.333,98.333,99.444,98.333,98.333,99.444,97.778,A
71.389,84.167,89.444,73.056,96.111,93.889,89.722,96.111,95.556,B
75,84.167,76.944,68.333,94.444,63.611,96.944,83.333,66.667,C
66.667,69.722,95.556,79.167,86.944,97.222,96.389,88.333,95,D
98.333,99.444,97.778,96.667,98.056,64.167,97.5,97.778,54.444,E
98.056,95.556,93.611,93.611,94.444,61.111,96.389,95.556,61.389,F
55.278,67.778,65.278,74.722,76.944,96.944,87.222,83.333,89.444,G
98.333,98.889,95,59.444,98.333,98.333,40.278,50,74.444,H
81.944,60.556,47.778,89.722,64.167,66.111,93.889,49.722,41.667,I
69.167,80.833,78.333,72.5,85,88.056,71.667,97.5,93.611,J
91.944,98.611,98.333,97.5,98.611,97.5,97.5,98.611,93.333,A
70.833,81.111,92.222,69.722,81.667,86.667,97.778,98.611,97.222,B
90.556,91.111,40,80.833,88.333,50.278,85.278,75.278,62.222,C
72.222,70,97.778,81.944,83.889,97.5,93.611,87.5,94.444,D
98.333,99.167,97.778,96.667,98.333,96.944,70.556,97.778,96.944,E
96.944,97.778,97.222,96.667,97.778,78.333,96.667,96.389,95,F
56.667,69.167,52.222,76.111,78.889,97.5,96.667,84.722,96.944,G
98.333,98.056,97.778,56.944,66.667,73.333,40.556,50.556,68.333,H
87.778,58.889,48.889,87.222,68.889,59.167,95.833,50.278,41.111,I
56.667,85.556,72.222,62.778,80.556,88.889,73.611,87.778,89.722,J
95,97.5,97.778,97.778,98.611,98.056,97.778,98.889,96.667,A
66.111,81.111,89.167,53.333,97.778,96.111,40.556,96.667,96.667,B
73.611,92.5,40.556,67.222,95.278,50.833,96.389,75.556,61.667,C
74.444,75.833,97.5,83.611,86.667,97.5,96.111,89.444,94.444,D
98.889,98.889,97.778,98.056,98.333,97.5,97.5,98.333,98.333,E
96.944,97.5,96.111,95.833,97.5,63.333,95,81.389,56.111,F
42.778,69.167,57.778,57.5,71.667,97.778,75.278,76.944,85.278,G
98.333,98.889,96.944,98.333,98.889,98.056,43.333,56.944,91.667,H
65,86.667,47.778,88.611,98.611,70,67.222,49.167,40.556,I
43.611,68.056,84.722,57.5,73.889,82.5,98.333,88.611,97.222,J
98.056,99.444,98.333,98.333,99.444,98.333,97.778,98.889,97.778,A
80,89.722,89.444,98.333,97.222,97.778,97.5,96.944,96.944,B
68.056,88.889,37.222,62.5,92.222,46.944,93.889,72.5,57.778,C
65.278,58.611,53.333,76.944,81.667,97.778,83.333,86.111,95.278,D
97.5,97.778,96.667,97.778,98.333,79.444,97.778,97.222,97.778,E
97.5,98.333,96.111,97.222,98.333,72.5,98.889,99.444,98.333,F
51.667,85.278,67.222,88.056,98.889,98.333,95,93.056,98.333,G
98.889,99.444,98.056,59.722,74.722,60.556,44.444,93.333,51.111,H
88.333,56.111,43.056,88.333,98.056,98.333,97.222,55.833,48.333,I
71.111,52.5,39.444,70.833,83.333,77.222,97.222,75.556,95.833,J
97.778,97.5,97.222,98.333,99.444,98.056,97.778,98.889,98.333,A
59.167,77.5,44.444,63.056,76.389,83.056,98.056,87.5,86.944,B
73.333,92.5,50.556,73.611,84.722,91.667,46.667,94.444,71.111,C
64.722,68.333,97.778,79.167,83.611,96.944,43.333,86.111,93.333,D
98.333,99.444,98.889,97.778,97.778,79.444,97.778,97.778,97.778,E
95.833,96.111,96.389,93.056,93.611,79.444,95.833,96.667,96.389,F
45.833,61.944,60.833,63.056,70.556,97.5,79.167,78.889,85.833,G
98.333,98.889,96.944,61.389,77.222,50.833,48.889,93.611,42.5,H
80,65.833,68.056,93.611,63.333,48.056,96.111,48.889,36.944,I
88.056,69.444,43.333,73.889,90,94.167,96.389,77.5,96.389,J
97.5,97.778,97.222,98.333,99.444,97.778,97.778,98.611,97.778,A
55.833,75.833,76.389,61.667,76.667,83.056,98.333,98.889,97.778,B
75,50.278,37.222,68.333,81.111,91.667,59.444,82.778,68.333,C
81.944,98.333,97.222,89.722,99.444,98.333,98.056,96.111,98.056,D
97.5,97.778,98.333,96.111,82.5,60.278,97.778,98.333,49.722,E
86.111,98.333,98.056,97.222,98.611,68.056,96.389,81.944,63.056,F
46.389,83.333,55.556,64.722,80.833,78.611,83.889,83.611,64.167,G
98.889,99.444,98.333,60.556,75.278,66.389,49.722,85.278,42.222,H
65.556,54.167,47.5,98.333,95.278,62.5,97.222,55.833,43.056,I
71.389,82.5,45,73.333,85.833,89.167,96.944,75.278,87.222,J
97.222,97.778,97.222,97.222,99.444,97.778,97.778,97.5,97.5,A
85.556,53.611,41.111,68.333,82.5,94.722,97.5,98.889,95,B
70.556,80.278,76.389,66.389,78.611,90.278,88.889,95,71.667,C
67.778,68.333,97.222,78.333,80.833,97.778,94.444,86.389,96.667,D
97.778,99.444,98.333,88.611,98.333,98.333,98.333,98.056,97.778,E
97.5,98.611,97.778,97.222,98.333,70.556,97.778,94.444,74.444,F
69.444,72.5,50.833,82.222,93.889,97.778,93.611,91.111,98.611,G
98.889,99.167,98.056,60.278,70.556,95,45.278,62.222,49.722,H
70.556,58.611,54.722,97.5,95,63.333,96.667,97.222,43.056,I
90.833,49.444,40,64.167,81.389,92.778,93.889,78.056,94.722,J
97.5,98.056,96.111,97.778,99.444,98.056,96.944,98.333,96.944,A
73.889,80,41.111,64.722,77.222,83.889,72.222,81.111,85.556,B
65.278,95.556,37.778,58.611,93.611,52.5,35.833,50.278,76.389,C
71.389,78.333,96.667,81.667,85.278,96.667,96.111,89.167,96.389,D
98.333,99.444,98.333,95,98.333,96.667,97.778,97.5,97.5,E
96.944,81.389,64.444,94.167,77.778,65.278,95,89.167,47.778,F
46.667,65.556,65.556,64.444,74.167,96.667,81.944,79.444,91.111,G
98.333,99.444,97.778,97.778,70.278,77.222,43.056,53.333,76.111,H
61.389,53.611,45.278,97.778,65.556,58.056,88.056,51.111,41.111,I
71.944,84.444,41.667,96.111,90.556,90.833,97.222,71.944,97.222,J
97.5,96.667,97.5,96.389,99.444,96.667,96.667,97.222,97.222,A
72.222,93.611,42.222,68.333,81.944,86.944,98.333,98.333,96.944,B
92.222,59.444,37.5,69.444,85.556,93.333,84.167,97.5,70.278,C
66.111,65.556,97.222,77.5,79.722,97.222,76.944,84.167,95,D
98.889,99.444,97.778,80,98.333,93.889,50.556,97.778,96.667,E
97.778,97.5,96.111,97.5,97.778,63.889,96.389,97.778,71.667,F
58.056,64.167,65.833,77.222,96.389,97.778,93.611,91.111,98.611,G
98.333,99.444,98.333,58.611,67.5,79.444,43.889,57.222,93.889,H
65.833,60,55,94.444,59.722,50,66.389,47.778,37.5,I
58.333,72.5,48.611,65.833,80.556,88.056,84.167,94.444,89.444,J
97.222,97.222,97.5,97.5,99.444,98.333,96.944,97.5,96.944,A
95,56.111,41.944,69.722,82.778,90,98.333,98.889,91.389,B
59.444,67.778,46.389,60.278,75,88.889,66.389,95.278,68.333,C
66.111,69.722,66.944,79.444,85.278,97.222,95.556,87.222,91.111,D
98.333,99.167,98.056,89.167,98.333,82.5,97.222,97.778,96.944,E
96.667,78.056,60.278,95.833,97.778,71.667,96.944,85.556,70,F
56.667,69.167,56.389,78.333,80.278,98.056,95.833,85.278,98.333,G
98.889,99.444,97.778,52.222,64.444,74.167,40,51.667,72.5,H
67.222,57.222,54.167,95.556,61.944,50.278,95,47.778,38.889,I
53.889,77.5,85.278,95.278,81.111,83.611,74.167,96.667,91.944,J
98.333,98.333,98.056,98.333,99.444,98.333,97.778,98.611,98.056,A
75,83.333,93.611,72.5,84.722,89.444,98.889,96.667,96.944,B
80,46.667,37.222,68.333,92.222,45.278,72.222,77.222,58.611,C
61.667,60.556,96.667,76.944,83.889,96.944,45.833,86.389,94.444,D
98.333,99.444,98.333,86.944,98.333,97.778,98.333,98.889,97.778,E
98.056,96.389,98.056,95.556,71.944,56.111,97.222,82.778,46.111,F
60.833,93.889,64.444,82.222,83.333,98.056,76.944,87.222,96.944,G
98.889,98.889,77.222,59.167,68.889,91.667,41.389,56.111,89.444,H
66.944,56.389,50.556,95.833,61.667,53.333,92.778,47.778,39.167,I
81.667,98.056,53.889,75.556,87.5,90.833,78.889,98.611,94.167,J
97.5,97.222,97.778,98.333,99.444,97.778,98.333,97.778,95.556,A
76.111,84.444,46.111,78.056,88.333,96.944,98.889,98.611,95,B
93.056,51.389,39.167,78.056,60.556,47.778,70.833,70.278,62.5,C
60.278,53.611,40.833,74.167,86.944,95.556,51.389,86.389,96.389,D
96.667,97.5,98.333,78.333,98.056,73.889,98.333,98.889,98.056,E
97.778,95.278,91.944,95.556,98.333,63.889,97.778,98.889,94.167,F
65,71.389,62.222,80.556,81.944,82.222,84.444,85,95,G
97.5,98.889,96.944,49.722,61.111,92.222,38.333,48.056,76.667,H
66.944,56.389,52.778,97.222,68.611,52.5,97.222,59.167,40,I
49.722,72.5,47.778,97.778,98.056,87.778,71.389,87.778,95.833,J
54.167,98.889,98.889,97.778,98.333,97.778,98.611,98.889,92.5,A
69.167,79.444,94.167,58.611,77.5,88.333,50.556,97.222,98.333,B
65,49.444,38.889,69.444,59.722,51.111,75.833,73.056,96.667,C
77.222,60,42.778,81.667,81.389,97.5,86.667,93.056,96.944,D
45.833,92.222,94.444,60.278,74.444,80.278,97.5,98.889,96.667,E
95,63.889,51.389,93.611,94.167,67.778,95.556,94.722,56.667,F
50,66.111,55.833,66.111,73.889,94.444,95.278,80.833,85.278,G
98.333,99.444,98.333,58.611,66.944,96.944,40.833,52.222,91.111,H
55,47.778,37.222,68.611,98.611,55,94.444,57.222,49.167,I
57.5,82.5,51.667,98.056,91.389,91.944,65.833,85.556,66.111,J
98.333,98.889,97.5,98.333,99.444,97.778,97.778,98.889,97.778,A
63.333,75.278,91.389,52.222,73.611,97.5,40.833,96.944,96.667,B
78.889,87.778,91.111,89.167,91.667,61.389,60.833,95,58.056,C
68.611,59.722,47.778,83.056,97.778,97.778,96.944,93.889,97.222,D
97.5,97.222,97.778,86.944,98.333,98.333,98.889,98.889,96.667,E
97.222,96.667,69.167,93.889,94.722,63.611,95.833,98.056,95.556,F
59.722,66.389,62.778,77.5,79.167,96.667,76.667,83.056,91.111,G
98.056,98.611,98.056,47.5,57.5,67.5,37.778,45.278,59.722,H
58.333,50.278,38.889,66.944,62.778,59.722,94.722,56.389,47.5,I
92.5,54.444,45.556,67.5,82.5,88.056,75.278,79.722,66.667,J
95,98.056,98.333,98.333,99.444,98.333,98.889,98.889,96.944,A
65.833,76.944,93.056,58.333,86.944,97.778,63.889,98.889,98.333,B
78.889,86.944,93.889,83.611,88.611,75.833,98.333,91.111,67.778,C
62.5,54.167,41.667,74.444,75.556,97.778,82.222,86.111,98.056,D
98.889,98.889,77.222,98.333,98.333,68.889,98.056,98.333,50,E
95,97.778,62.5,98.056,98.611,71.944,96.944,98.333,61.944,F
80.833,81.667,61.389,87.5,85.833,86.667,91.944,95.833,95.833,G
98.611,98.611,90.556,54.722,66.667,89.444,40.556,56.389,46.667,H
66.667,53.889,46.389,84.167,68.889,65.556,95,53.333,42.778,I
66.944,92.778,46.667,65.556,79.722,85.278,77.222,78.889,95.278,J
97.778,98.333,96.944,98.333,99.444,97.778,98.333,99.167,97.778,A
67.778,94.444,41.667,58.333,77.778,86.111,63.889,98.333,91.667,B
75.278,90,35.833,75.833,92.222,46.944,40.278,79.167,59.722,C
75,56.111,41.389,75.278,70,92.5,82.778,82.778,96.389,D
98.889,99.167,98.056,95.556,97.222,72.222,98.333,98.889,97.778,E
96.111,94.444,92.222,95,96.111,69.167,95,93.611,55.833,F
87.778,68.056,75,81.111,80,75,68.056,66.944,82.222,G
98.611,98.333,61.667,52.222,62.778,88.889,41.389,52.5,88.889,H
65.556,54.444,48.056,79.722,67.778,57.222,96.111,51.944,41.389,I
74.167,76.944,84.444,57.778,76.111,90.556,47.5,96.667,97.222,J
97.5,97.222,97.5,97.778,99.444,97.778,98.333,98.889,95,A
65,77.5,92.5,53.889,93.889,97.778,39.444,98.056,96.944,B
79.722,54.444,39.444,90.556,62.222,48.889,40.833,96.389,64.167,C
82.222,74.167,98.056,86.111,93.056,98.333,96.944,92.5,98.333,D
97.778,98.611,97.778,78.889,96.944,72.778,97.222,98.889,97.5,E
97.222,98.611,93.611,95,96.944,65,95.278,95,67.778,F
61.389,76.111,60.833,77.778,78.889,72.5,78.889,80.556,91.111,G
98.889,99.444,98.056,60,75,52.778,52.5,89.167,41.389,H
61.111,51.944,45,97.5,65.556,56.667,93.889,51.111,41.111,I
57.5,77.778,85.278,66.389,81.111,85.833,80.556,70,94.167,J
52.778,97.778,98.333,97.5,97.222,97.5,98.611,98.889,92.5,A
70.833,95.833,39.722,68.056,79.722,85.556,97.778,99.444,89.722,B
91.389,49.167,37.778,71.389,58.056,47.5,78.333,67.222,59.167,C
90.278,84.722,98.333,91.111,95,98.056,76.667,95,97.778,D
97.5,96.667,96.944,75.556,88.611,96.389,97.778,98.056,97.222,E
98.056,96.389,97.5,96.667,97.222,64.444,97.778,98.611,76.389,F
54.444,70.556,53.333,72.5,78.611,75.278,82.5,82.5,95,G
97.222,99.167,97.778,50.278,63.056,93.333,40,51.667,64.444,H
62.5,53.056,43.611,98.333,99.444,98.889,95.833,60,44.167,I
63.333,82.5,91.389,70.278,82.778,88.611,97.778,83.333,89.444,J
97.778,98.889,98.611,98.056,98.333,97.778,96.111,98.333,97.778,A
67.778,77.778,55.278,63.056,75.833,85,95,98.056,56.667,B
93.889,42.5,33.889,74.444,55.556,41.944,41.389,75,51.667,C
70,82.5,97.778,86.944,86.111,97.222,93.056,90,94.167,D
95,97.222,96.389,77.5,96.944,75,96.667,98.333,96.667,E
95.278,98.889,63.056,93.889,91.667,64.167,95.833,93.889,61.667,F
53.056,68.333,62.778,76.111,86.944,97.778,95.278,85,98.333,G
97.778,98.889,88.333,54.167,65.833,57.222,41.389,58.333,49.444,H
53.056,46.944,38.333,94.722,59.167,51.944,94.167,57.222,51.667,I
68.611,81.111,40.556,63.889,76.944,85.556,95,98.889,98.889,J
96.667,98.333,96.944,97.5,99.444,98.333,96.944,96.389,96.389,A
69.167,95.556,36.667,65.278,77.778,92.222,78.056,87.5,88.889,B
75.278,42.5,33.333,96.389,55.556,43.611,43.889,51.944,52.222,C
70.833,70.556,98.056,81.944,85.278,97.222,95.833,88.333,94.444,D
98.056,96.944,56.944,97.222,96.667,63.889,97.778,99.444,98.333,E
96.944,96.389,54.722,97.778,98.333,66.389,97.222,95.556,50.278,F
55,65.556,54.444,75.556,77.222,97.5,83.889,83.611,91.389,G
97.778,98.333,97.222,58.611,62.5,72.222,40,48.333,63.056,H
89.722,61.944,53.611,95.278,59.722,49.444,95.556,48.056,37.5,I
56.389,74.444,93.333,97.5,98.056,88.333,74.444,88.611,87.778,J
96.944,97.5,96.944,97.5,98.056,96.667,96.389,96.389,95.278,A
62.778,81.389,92.778,63.056,76.667,83.611,84.167,97.778,86.111,B
75.278,85.556,92.5,72.778,83.056,91.111,53.611,94.722,68.889,C
79.722,79.167,97.778,86.389,87.5,97.778,49.722,90.278,97.222,D
98.333,98.611,97.778,96.944,96.667,59.722,98.333,96.667,45.556,E
98.333,97.778,96.667,97.778,97.778,74.722,98.889,98.889,96.667,F
68.056,84.444,76.944,83.333,84.444,95.278,76.389,88.056,88.611,G
98.333,98.889,96.389,48.889,59.722,93.889,37.5,45.833,58.611,H
60.278,50.833,40.833,71.111,98.611,59.167,91.667,57.778,45.833,I
53.889,88.333,80.278,92.5,98.889,92.778,97.222,86.667,97.5,J
96.667,98.056,97.222,97.5,99.444,97.5,97.778,97.222,95.278,A
70.556,81.111,44.167,65.556,76.944,83.333,72.222,82.222,85.278,B
80.833,83.611,43.056,70.833,70.278,51.389,83.333,73.056,63.611,C
82.778,97.778,98.056,88.056,99.167,96.111,92.5,94.722,96.944,D
98.889,98.889,92.5,70.278,74.444,52.778,95,96.667,43.611,E
96.389,93.889,62.222,95.278,98.889,83.611,97.778,98.611,97.778,F
60,64.444,76.111,78.889,78.056,97.778,85,86.389,94.167,G
98.889,98.889,77.222,97.222,71.111,94.444,40.278,49.722,75.556,H
55,46.944,36.944,79.722,79.722,49.444,71.389,58.889,54.167,I
59.444,55.278,45.833,77.222,95,95.833,97.222,62.778,61.944,J
95.556,98.889,98.333,97.778,99.444,97.778,97.778,98.889,95.556,A
96.389,55.278,43.056,72.5,83.333,88.333,98.333,98.889,97.222,B
73.611,44.444,35.556,75.278,55.833,41.944,45,90.556,53.056,C
63.611,98.056,96.944,84.167,90.833,93.056,95.833,90.556,93.611,D
98.333,98.611,96.944,97.222,70.833,50.556,97.5,90.556,39.167,E
98.333,98.056,97.778,96.111,97.778,73.611,97.222,89.167,81.111,F
67.778,68.333,88.611,79.722,80,96.944,45.833,86.667,97.222,G
96.667,98.333,40.833,55.556,61.389,76.667,38.333,46.944,58.889,H
73.333,55.833,45.833,97.5,71.389,60.556,97.222,55,41.944,I
69.167,79.722,91.389,66.667,97.5,88.611,97.222,85.278,68.056,J
43.056,97.222,97.778,97.222,96.389,97.222,97.778,98.889,95,A
68.889,81.389,85.833,69.167,81.944,87.5,91.667,97.5,94.167,B
93.611,89.722,36.944,77.222,71.111,47.778,53.889,94.167,58.056,C
75.278,98.333,50.833,92.222,99.444,98.333,96.111,98.889,98.889,D
98.333,97.778,97.222,75.278,95.556,53.611,97.5,97.222,39.167,E
88.611,96.944,50.556,95.278,77.222,57.778,95.278,80,71.389,F
71.389,73.056,78.611,68.333,82.778,98.333,38.333,94.167,96.944,G
97.222,98.889,97.5,53.056,70,55.556,42.222,89.444,46.389,H
93.056,64.444,53.611,97.778,95.833,56.111,98.333,64.722,39.722,I
74.167,84.444,91.389,96.944,98.611,90.278,70.556,96.667,95,J
97.5,97.778,93.056,97.778,98.333,96.944,98.056,98.056,42.778,A
84.167,85.833,93.889,64.167,98.333,97.778,91.667,96.944,97.778,B
95.833,97.778,51.389,70.278,92.778,58.889,98.056,80.278,72.778,C
81.389,98.889,94.444,90,99.444,98.333,96.389,98.889,98.333,D
96.944,97.778,95,88.611,98.333,65,97.5,98.611,96.944,E
70.556,73.333,44.722,96.111,95,54.167,92.778,97.222,67.5,F
66.111,64.167,75.556,45.833,76.944,87.778,36.111,45.833,93.056,G
98.333,97.778,97.778,57.778,98.056,73.333,38.889,48.889,62.222,H
86.111,60.833,54.444,98.056,64.444,54.444,93.611,48.611,39.722,I
69.167,80.556,85.278,66.667,80,84.444,96.389,86.389,95.556,J
96.944,98.333,98.056,97.778,98.333,97.778,98.889,98.889,93.333,A
84.444,88.333,92.5,94.444,98.889,98.889,97.778,96.944,95.278,B
46.667,97.222,92.222,56.944,78.611,74.444,97.778,99.167,84.722,C
69.167,86.667,98.056,82.5,86.389,97.778,93.056,90,97.778,D
97.778,98.333,97.778,70.833,97.778,93.056,66.667,98.889,98.889,E
97.222,63.333,60,96.944,98.333,65.833,97.222,95.833,64.722,F
61.944,62.5,81.944,79.167,76.111,95.278,85.278,80.833,92.5,G
98.889,98.889,77.222,98.333,68.889,94.167,39.722,50.556,76.111,H
79.722,60.278,55.278,94.167,61.111,47.5,95.833,46.667,38.333,I
41.944,54.167,90,88.889,69.444,77.778,78.333,97.222,84.444,J
98.889,98.889,96.667,98.333,98.333,97.778,97.5,96.944,97.778,A
71.389,80,85.556,59.444,88.611,98.056,52.5,97.5,95.556,B
50,40.278,32.5,64.167,49.444,40.278,47.222,73.333,50.278,C
71.944,97.5,97.778,87.5,93.056,97.778,95.556,93.333,96.944,D
97.222,98.333,97.778,75.278,97.222,69.722,98.889,98.889,95,E
97.5,98.056,79.167,98.333,97.222,67.222,98.333,98.333,79.444,F
48.611,90.556,51.667,65.833,96.389,97.778,81.944,87.778,97.222,G
98.611,98.889,95,54.722,66.111,95.556,39.444,51.944,93.611,H
78.056,57.222,49.722,94.722,92.778,61.667,96.667,60.833,42.5,I
56.944,88.056,95,71.389,81.667,88.056,71.944,96.944,90,J
98.056,98.889,94.167,97.5,98.333,97.222,96.111,97.5,96.111,A
89.167,91.111,92.778,85.833,98.889,98.889,98.889,98.889,92.222,B
97.5,46.944,35.278,77.778,58.889,44.167,80.556,66.944,56.111,C
63.333,57.222,50.278,78.611,97.5,98.333,91.667,91.111,97.778,D
97.778,99.444,98.333,94.444,97.778,75.833,97.222,97.222,97.5,E
98.333,97.778,73.889,98.611,98.889,97.222,97.5,98.333,97.5,F
46.944,59.722,59.722,68.611,98.611,84.167,84.444,96.667,97.222,G
97.778,98.889,98.056,97.778,98.333,81.667,41.111,53.333,80.278,H
97.778,81.389,53.056,94.722,61.389,49.167,96.111,48.056,37.778,I
49.444,68.056,92.5,98.333,80.833,85.556,82.222,93.333,89.444,J
94.722,90.833,71.944,97.778,98.056,98.056,97.778,98.611,97.222,A
71.944,96.111,40,68.056,80.833,93.056,98.333,98.333,98.333,B
46.667,95.278,74.167,60.556,75.278,58.889,96.944,96.111,68.611,C
57.778,66.389,97.5,82.222,78.889,88.889,89.167,85.833,93.056,D
98.056,96.944,89.722,93.611,85,66.944,98.056,98.611,97.222,E
97.778,96.944,62.222,98.333,98.611,92.5,98.056,88.889,73.056,F
55.833,61.111,64.167,72.778,75.278,86.667,82.778,80.833,96.111,G
97.778,99.444,98.333,98.889,99.444,98.333,48.889,57.5,79.167,H
84.722,65.278,51.667,93.611,71.667,58.056,96.667,52.222,41.111,I
55.833,81.944,96.111,97.778,90.833,92.5,78.611,96.389,41.111,J
97.222,97.5,96.944,98.056,99.444,98.056,97.5,98.333,97.778,A
96.111,61.667,42.778,70.556,81.389,91.667,97.778,98.889,98.611,B
96.111,53.611,36.667,61.111,83.333,53.056,41.111,97.778,65.278,C
53.056,80.278,95.278,73.889,80.833,86.944,93.611,84.167,88.611,D
97.5,97.5,97.5,81.667,96.667,71.389,97.5,91.667,94.722,E
53.056,97.5,49.167,98.056,96.944,96.389,95,82.222,53.611,F
64.722,72.778,54.167,81.389,80,97.778,85,85,94.167,G
97.778,99.444,98.333,84.444,72.5,97.5,44.444,61.111,95.833,H
93.333,63.333,52.222,96.389,94.167,55.556,96.944,50.278,40,I
38.333,48.333,92.778,53.333,63.889,94.722,82.222,89.167,97.778,J
97.778,98.056,97.5,97.222,99.444,98.333,97.5,96.667,97.222,A
93.889,50.278,40.833,72.222,82.778,94.167,98.889,98.889,96.944,B
63.611,71.111,36.389,63.056,63.889,48.889,81.667,71.389,61.667,C
69.167,74.722,96.944,80.556,82.778,89.444,77.222,85.833,90.278,D
97.778,97.5,91.667,76.111,79.722,59.167,97.778,98.333,49.167,E
98.333,98.611,97.222,98.333,95.556,71.389,98.333,98.889,93.611,F
69.444,77.222,55,80.833,92.5,97.778,85.556,86.667,96.111,G
97.778,98.333,98.333,97.778,99.444,78.611,43.056,54.722,70.833,H
88.889,60.278,48.889,86.944,93.056,60.278,92.5,65,41.944,I
39.722,50.833,74.722,95.556,74.722,79.167,64.167,83.889,89.167,J
98.611,98.889,79.444,97.5,96.111,97.5,68.611,98.889,98.333,A
96.944,53.889,42.5,68.889,81.667,88.611,96.111,98.611,98.333,B
72.5,62.222,35.833,78.889,91.667,46.667,40.833,51.944,95,C
55.833,93.333,97.778,74.722,83.056,92.222,96.667,84.722,90.278,D
98.333,97.778,97.778,74.444,97.222,74.722,92.5,82.778,91.389,E
98.333,97.222,62.778,96.944,83.889,53.333,97.778,98.333,39.167,F
58.056,68.889,56.389,78.889,78.333,97.5,93.333,84.444,96.389,G
98.889,98.333,56.944,80.833,98.889,83.611,44.722,64.444,52.778,H
74.167,56.389,44.722,81.389,99.444,98.333,86.944,51.667,43.056,I
